gene_accession_id,MGI:107171
gene_symbol,Ppp3r2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,UCDLA_HEM_002_001
pvalue,0.1725158
parameter_name,Red blood cell count
analysis_id,1t5vmv2d1qu37ja
