gene_accession_id,MGI:1915643
gene_symbol,Mogat1
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,CCP_LDT_007_001
pvalue,0.8872302
parameter_name,Percent time in dark
analysis_id,1qg1n26p8274a8m
