gene_accession_id,MGI:87879
analysis_id,22ewh7rxy5675ba
pvalue,0.3237072
mouse_strain,C57BL
parameter_name,Time mobile light side
gene_symbol,Aco1
parameter_id,CCP_LDT_003_001
mouse_life_stage,Early adult
