gene_accession_id,MGI:1927241
gene_symbol,Wdr12
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_DXA_002_001
pvalue,0.2758196
parameter_name,Fat mass
analysis_id,238mj5w98usp4ea
