gene_accession_id,MGI:1913721
gene_symbol,Anp32e
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_OFD_050_001
pvalue,0.4944902
parameter_name,Percentage center movement time
analysis_id,009w41n9c42iuda
