gene_accession_id,MGI:107171
gene_symbol,Ppp3r2
pvalue,0.4180805
analysis_id,012nj01avmd1lta
parameter_id,ESLIM_008_001_007
mouse_life_stage,Early adult
parameter_name,Transfer arousal
mouse_strain,C57BL
