gene_accession_id,MGI:3588202
gene_symbol,Garin4
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ECG_010_001
pvalue,0.4777027
parameter_name,HRV
analysis_id,2d7yi0934fk035a
