gene_accession_id,MGI:97565
gene_symbol,Pgm1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEM_069_001
pvalue,0.3621869
parameter_name,Hindbrain morphology
analysis_id,0e2lh1thtdoc14a
