gene_accession_id,MGI:1921263
gene_symbol,Rftn2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_024_001
pvalue,0.7546106
parameter_name,Vibrissae - appearance
analysis_id,0006ejmqkf6t05x
