gene_accession_id,MGI:2443564
gene_symbol,Ambra1
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_XRY_021_001
pvalue,0.4948605
parameter_name,Humerus
analysis_id,2h1k1amt54p727a
