gene_accession_id,MGI:2679260
gene_symbol,Crb2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,UCD_OWT_003_001
pvalue,0.343523
parameter_name,Spleen weight
analysis_id,082329f91i2575x
