gene_accession_id,MGI:1341898
gene_symbol,Nmur1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_033_001
pvalue,0.8530477
parameter_name,Gait
analysis_id,1bw89y5420423zx
