gene_accession_id,MGI:1921263
gene_symbol,Rftn2
mouse_strain,C59BL
mouse_life_stage,Early adult
parameter_id,IMPC_HEM_005_001
pvalue,0.5123047
parameter_name,Mean cell volume
analysis_id,196fnsw8bj8499m
