gene_accession_id,MGI:1917120
gene_symbol,Polr3gl
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,IMPC_EYE_064_001
pvalue,0.2247854
parameter_name,Right outer nuclear layer
analysis_id,0rr8f7i2a151k1x
