gene_accession_id,MGI:106637
gene_symbol,Slc30a2
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_EYE_092_002
pvalue,0.3273048
parameter_name,Retina (combined)
analysis_id,0fk7wkrcmyb440m
