gene_accession_id,MGI:1927753
gene_symbol,Inpp5e
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,MGP_IMM_009_001
pvalue,0.926252
parameter_name,Total Treg cells - % of CD4+
analysis_id,08ag3mh7x8y001m
