gene_accession_id,MGI:97803
gene_symbol,Ptma
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,MGP_CSD_008_001
pvalue,0.4658631
parameter_name,Startle response
analysis_id,1hd5546v31ud8sa
