gene_accession_id,MGI:98397
mouse_life_stage,Early adult
parameter_name,Heart weight
analysis_id,174045y3a422szx
pvalue,0.2099187
mouse_strain,129SV
gene_symbol,Src
parameter_id,ESLIM_020_001_002
