gene_accession_id,MGI:1920484
gene_symbol,Snorc
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEO_019_001
pvalue,0.2163953
parameter_name,Embryo Size
analysis_id,1a368297t53e2wx
