gene_accession_id,MGI:1346342
gene_symbol,Clca1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GPO_002_001
pvalue,0.6192496
parameter_name,Placenta Morphology
analysis_id,0v3f7szmfv89s8a
