gene_accession_id,MGI:1920199
gene_symbol,Ccnt2
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,JAX_LDT_002_001
pvalue,0.3927324
parameter_name,Light side time spent
analysis_id,18uz454bng1qg7a
