gene_accession_id,MGI:1346086
gene_symbol,Aplnr
parameter_id,MGP_CSD_008_001
mouse_life_stage,Early adult
analysis_id,1525oi7506jxcba
mouse_strain,C57BL
parameter_name,Startle response
pvalue,0.7135637
