gene_accession_id,MGI:1921263
gene_symbol,Rftn2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_002_001
pvalue,0.3899253
parameter_name,Potassium
analysis_id,16k2l2355mx6z3a
