gene_accession_id,MGI:1920199
pvalue,0.171183
mouse_strain,C57BL
gene_symbol,Ccnt2
parameter_id,MGP_CSD_026_001
parameter_name,Ventral coat/hair colour
analysis_id,1d99g693kuy440x
mouse_life_stage,Early adult
