gene_accession_id,MGI:1095412
gene_symbol,Unc5c
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
parameter_id,IMPC_IMM_040_002
pvalue,0.6710721
parameter_name,Effector CD4+ NKT cells - % of live leukocytes (Panel A)
analysis_id,0hf9149f6i1v19x
