gene_accession_id,MGI:1350930
gene_symbol,Srp9
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_023_001
pvalue,0.8267538
parameter_name,Alpha-amylase
analysis_id,0n5t8ln13ha9b5m
