gene_accession_id,MGI:97565
pvalue,0.07618972
analysis_id,1b87cj26r6bmb4x
gene_symbol,Pgm1
mouse_life_stage,Early adult
parameter_name,Conditioning Baseline % Freezing Time
parameter_id,IMPC_FEA_003_001
mouse_strain,C57BL
