gene_accession_id,MGI:2444631
gene_symbol,Bltp1
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,IMPC_XRY_006_001
pvalue,0.06973749
parameter_name,Scapulae
analysis_id,14888e490yq1etx
