gene_accession_id,MGI:3650206
gene_symbol,Gm12695
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,M-G-P_025_001_005
pvalue,0.6426002
parameter_name,Potassium
analysis_id,087g0x71tpuw3ia
