gene_accession_id,MGI:3617846
gene_symbol,Ankrd34a
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_024_001
pvalue,0.6903691
parameter_name,Vibrissae - appearance
analysis_id,19wt83tbpvs01im
