gene_accession_id,MGI:1915862
gene_symbol,Ube2c
mouse_strain,C59BL
mouse_life_stage,E18.5
parameter_id,IMPC_GEM_019_001
pvalue,0.1484322
parameter_name,Embryo Size
analysis_id,0wr9j3o9at64z3x
