gene_accession_id,MGI:1915862
gene_symbol,Ube2c
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,IMPC_IMM_040_002
pvalue,0.7221093
parameter_name,Effector CD4+ NKT cells - % of live leukocytes (Panel A)
analysis_id,1646c32k187c9ta
