gene_accession_id,MGI:1350930
gene_symbol,Srp9
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_DXA_009_001
pvalue,0.3735927
parameter_name,Fat/Body weight
analysis_id,03w57iuaa187yaa
