gene_accession_id,MGI:2443925
gene_symbol,Thsd7b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_OFD_014_001
pvalue,0.1843497
parameter_name,Center distance travelled
analysis_id,0rorhj457z3k1zm
