gene_accession_id,MGI:104899
pvalue,0.9324211
gene_symbol,Mob4
mouse_life_stage,Early adult
parameter_name,Spleen weight
mouse_strain,C57BL
parameter_id,UCD_OWT_003_001
analysis_id,1v728t47605h0ja
