gene_accession_id,MGI:1919300
gene_symbol,Poglut2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_LDT_004_001
pvalue,0.7310959
parameter_name,Dark side time spent
analysis_id,0mw8bpl8222ynrm
