gene_accession_id,MGI:3588202
gene_symbol,Garin4
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_007_001
pvalue,0.9403885
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
analysis_id,0pt00a14nhzb69m
