gene_accession_id,MGI:101813
mouse_strain,C57BL
gene_symbol,Coq3
mouse_life_stage,Early adult
pvalue,0.8671597
parameter_name,Neural tube morphology
analysis_id,168sfmqlhvuaq2m
parameter_id,IMPC_GEL_060_001
