gene_accession_id,MGI:97850
gene_symbol,Raly
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_FEA_105_001
pvalue,0.3353451
parameter_name,Difference in Context and Conditioning Baseline % Freezing
analysis_id,0p8fl264vjazh2a
