gene_accession_id,MGI:107171
gene_symbol,Ppp3r2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_DXA_006_001
pvalue,0.6978473
parameter_name,Body length
analysis_id,0257jy8lbw1qugx
