gene_accession_id,MGI:1924232
gene_symbol,Vxn
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,UCDLA_EYE_083_001
pvalue,0.2447342
parameter_name,Vitreous
analysis_id,0633ivbn37473cx
