gene_accession_id,MGI:2153070
gene_symbol,Synpo2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_064_001
pvalue,0.1804909
parameter_name,Right outer nuclear layer
analysis_id,14g9wf1o3jfg6ma
