gene_accession_id,MGI:104899
parameter_id,IMPC_EYE_063_001
analysis_id,01u86p9b1p7222m
mouse_life_stage,E9.5
parameter_name,Right inner nuclear layer
gene_symbol,Mob4
mouse_strain,C57BL
pvalue,0.3873563
