gene_accession_id,MGI:104899
mouse_strain,C57BL
parameter_name,Whole arena resting time
analysis_id,11v05ajvs6snl2a
pvalue,0.7415616
gene_symbol,Mob4
mouse_life_stage,E9.5
parameter_id,JAX_OFD_007_001
