gene_accession_id,MGI:1917770
gene_symbol,Glipr2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEM_069_001
pvalue,0.2369657
parameter_name,Hindbrain morphology
analysis_id,01b921qek008jta
