gene_accession_id,MGI:2443805
gene_symbol,Bnc2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_OFD_050_001
pvalue,0.2224677
parameter_name,Percentage center movement time
analysis_id,0f617g5fj2pnfxa
