gene_accession_id,MGI:1913746
gene_symbol,Ppdpf
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,KMPCLA_GRS_010_001
pvalue,0.3783162
parameter_name,Forelimb grip strength normalised against body weight
analysis_id,01r6zq38j237c3x
