gene_accession_id,MGI:2140592
gene_symbol,Slc44a1
mouse_life_stage,Early adult
parameter_id,IMPC_DXA_003_001
parameter_name,Lean mass
analysis_id,0q9f1ic8nsmap7a
pvalue,0.4452287
mouse_strain,C57BL
