gene_accession_id,MGI:2443564
parameter_name,Body length
gene_symbol,Ambra1
analysis_id,18b3047ufl9cr0x
mouse_life_stage,Early adult
pvalue,0.9817191
mouse_strain,C57BL
parameter_id,UCD_OWT_029_001
