gene_accession_id,MGI:1913746
gene_symbol,Ppdpf
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_020_001
pvalue,0.2060705
parameter_name,Fructosamine
analysis_id,155g3a49d985jha
