gene_accession_id,MGI:97803
gene_symbol,Ptma
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_GRS_010_001
pvalue,0.6610879
parameter_name,Forelimb grip strength normalised against body weight
analysis_id,14n74i00a5k7d1m
