gene_accession_id,MGI:107363
gene_symbol,Stxbp1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_HEM_038_001
pvalue,0.9469864
parameter_name,Basophil differential count
analysis_id,24w64sy255g8q5a
