gene_accession_id,MGI:1337072
parameter_name,Total DC - % of CD45+
gene_symbol,Ier5
pvalue,0.6739605
parameter_id,MGP_MLN_114_001
mouse_life_stage,Late adult
mouse_strain,C57BL
analysis_id,0312medn03w0kbm
