gene_accession_id,MGI:1917770
gene_symbol,Glipr2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_026_001
pvalue,0.1241104
parameter_name,Retinal Blood Vessels Pattern
analysis_id,00gc404c8wspagm
