gene_accession_id,MGI:104559
gene_symbol,Rcn1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_IMM_014_002
pvalue,0.7643221
parameter_name,Treg cells - % of live leukocytes (Panel A)
analysis_id,21a604u0kwg695a
