gene_accession_id,MGI:1915862
gene_symbol,Ube2c
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,CCP_XRY_019_001
pvalue,0.4911326
parameter_name,Fusion of vertebrae
analysis_id,0iu92n4ps78370m
