gene_accession_id,MGI:2443100
gene_symbol,Bend7
parameter_id,IMPC_GEM_007_001
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Pericardium Morphology
pvalue,0.8668437
analysis_id,16p32949pw3z36a
