gene_accession_id,MGI:1922946
gene_symbol,Prpf6
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_058_001
pvalue,0.05806424
parameter_name,Cholesterol ratio
analysis_id,1yhdixwheqpq25a
