gene_accession_id,MGI:1919128
gene_symbol,Fam83d
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,M-G-P_026_001_003
pvalue,0.8147652
parameter_name,Coat intact
analysis_id,0y55o498wom59fm
