gene_accession_id,MGI:2444631
gene_symbol,Bltp1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_XRY_016_001
pvalue,0.2686382
parameter_name,Number of pelvic vertebrae
analysis_id,00152gb042cv4om
