gene_accession_id,MGI:1926106
gene_symbol,Fam163b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_PBI_009_001
pvalue,0.5678827
parameter_name,CD4+ CD44+ CD62L- alpha beta effector T cell percentage
analysis_id,114h48mwau679vm
