gene_accession_id,MGI:1918142
gene_symbol,Ttll7
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_028_001
pvalue,0.3186615
parameter_name,Snout size
analysis_id,05120v5c87h86ca
