gene_accession_id,MGI:2444824
gene_symbol,Sirpb1a
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_079_001
pvalue,0.627786
parameter_name,Aggression
analysis_id,1r95019n7mrca8a
