gene_accession_id,MGI:104294
pvalue,0.6970378
parameter_name,Left retina pigmentation
mouse_life_stage,Early adult
parameter_id,ESLIM_013_001_004
mouse_strain,C57BL
analysis_id,06a94qi05emm13m
gene_symbol,Tyro3
